iteration,taxid,set,LatestSppName
9,3052418,train,Marituba orthobunyavirus
9,3052428,train,Oriboca orthobunyavirus
9,1239439,train,Avastrovirus 3
9,3052562,train,Porcine orthorubulavirus
9,1239572,train,Mamastrovirus 8
9,38837,test,Banzi virus
9,35612,train,Vesicular exanthema of swine virus
9,1002360,train,Drosophila immigrans sigmavirus
9,2003651,test,Cosavirus E
9,64284,train,Saboya virus
9,3052404,train,Kaeng Khoi orthobunyavirus
9,48543,train,Whataroa virus
9,12730,train,Human respirovirus 1
9,10255,train,Variola virus
9,12637,train,Dengue virus
9,10397,train,Tupaiid betaherpesvirus 1
9,12643,train,Ectromelia virus
9,109270,train,Equine foamy virus
9,306276,train,Yunnan orbivirus
9,2170196,train,Grivet simian foamy virus
9,3052501,train,Thailand orthohantavirus
9,10561,train,Xipapillomavirus 1
9,3052311,train,Latino mammarenavirus
9,3052616,train,Pestivirus E
9,1239569,train,Mamastrovirus 5
9,1821751,train,Cardiovirus C
9,36370,test,Jembrana disease virus
9,1986118,train,Ball python nidovirus 1
9,3052319,train,Merino Walk mammarenavirus
9,3052381,train,Bunyamwera orthobunyavirus
9,1985691,train,Rochambeau curiovirus
9,1330520,train,Enterovirus F
9,11723,train,Simian immunodeficiency virus
9,3052707,train,Carnivore protoparvovirus 1
9,3052593,train,Avian paraavulavirus 4
9,3052723,test,Golden reptarenavirus
9,3052444,train,Tacaiuma orthobunyavirus
9,3052498,train,Seoul orthohantavirus
9,3052518,train,Crimean-Congo hemorrhagic fever orthonairovirus
9,3052724,train,California reptarenavirus
9,11318,train,Dhori thogotovirus
9,1980918,train,Snakehead novirhabdovirus
9,1972568,train,Jurona vesiculovirus
9,194443,train,Primate T-lymphotropic virus 3
9,333919,train,Zetapapillomavirus 1
9,3241440,test,Porcine mastadenovirus C
9,28873,train,Camelpox virus
9,1985689,test,Iriri curiovirus
9,3052313,train,Loei River mammarenavirus
9,3052416,test,Manzanilla orthobunyavirus
9,1965093,train,Hedgehog coronavirus 1
9,3052601,test,Teviot pararubulavirus
9,104580,train,Kadipiro virus
9,3052397,train,Guaroa orthobunyavirus
9,35279,train,Meaban virus
9,3052717,train,Rodent protoparvovirus 1
9,11856,train,Squirrel monkey retrovirus
9,64312,train,Montana myotis leukoencephalitis virus
9,3052483,test,Khabarovsk orthohantavirus
9,694007,train,Tylonycteris bat coronavirus HKU4
9,3052431,train,Patois orthobunyavirus
9,1511891,train,Adeno-associated dependoparvovirus A
9,64299,train,Jutiapa virus
9,3052729,train,Bovine respirovirus 3
9,1891767,train,Macaca mulatta polyomavirus 1
9,3052305,train,Flexal mammarenavirus
9,3241441,train,Porcine mastadenovirus A
9,138184,train,Alcelaphine gammaherpesvirus 2
9,11757,train,Mouse mammary tumor virus
9,64295,train,Bouboui virus
9,3052342,train,Canine morbillivirus
9,40051,train,Bluetongue virus
9,106966,train,Enterovirus G
9,3052505,train,Marburg marburgvirus
9,3052476,train,Cano Delgadito orthohantavirus
9,47418,train,Phocid alphaherpesvirus 1
9,1987128,train,Hepatovirus G
9,201490,train,Equine encephalosis virus
9,10310,train,Human alphaherpesvirus 2
9,3052510,train,Hughes orthonairovirus
9,106331,train,Callitrichine gammaherpesvirus 3
9,1821749,train,Cardiovirus A
9,3052401,train,Kairi orthobunyavirus
9,3052296,train,Serra do Navio mammarenavirus
9,3052471,test,Bowe orthohantavirus
9,60875,test,Mucambo virus
9,12804,train,Puma lentivirus
9,1978537,test,Kern Canyon ledantevirus
9,3052315,train,Luna mammarenavirus
9,1159902,train,Common moorhen coronavirus HKU21
9,35258,train,Lambdapapillomavirus 2
9,2560317,train,Avian metaavulavirus 7
9,1159904,train,Night heron coronavirus HKU19
9,10398,train,Ovine gammaherpesvirus 2
9,129727,train,Bovine papular stomatitis virus
9,3052302,train,Chapare mammarenavirus
9,1978536,train,Nishimuro ledantevirus
9,1972580,train,Tupaia tupavirus
9,3052303,train,Lymphocytic choriomeningitis mammarenavirus
9,194441,test,Primate T-lymphotropic virus 2
9,10407,train,Hepatitis B virus
9,1987127,train,Hepatovirus F
9,3052329,train,Tamiami mammarenavirus
9,2003649,train,Cosavirus B
9,11855,train,Mason-Pfizer monkey virus
9,3052631,train,Phasi Charoen-like phasivirus
9,10381,train,Saimiriine gammaherpesvirus 2
9,1548713,train,Psittaciform 1 orthobornavirus
9,3052324,train,Pirital mammarenavirus
9,11976,train,Rabbit hemorrhagic disease virus
9,59380,train,Rice yellow stunt nucleorhabdovirus
9,11970,test,Woolly monkey sarcoma virus
9,82676,train,Omikronpapillomavirus 1
9,28304,train,Murid betaherpesvirus 2
9,1256869,train,Perch perhabdovirus
9,3052519,train,Hazara orthonairovirus
9,1913642,train,Mink coronavirus 1
9,3052212,test,Yichang insect goukovirus
9,2169685,test,Aalivirus A
9,3052235,train,Hepacivirus E
9,3052481,test,Jeju orthohantavirus
9,11840,train,Gibbon ape leukemia virus
9,130499,train,Bovine atadenovirus D
9,3052316,train,Lunk mammarenavirus
9,10243,train,Cowpox virus
9,1348384,train,Rotavirus H
9,3052720,test,Ungulate protoparvovirus 1
9,40060,train,Umatilla virus
9,80341,train,Equid alphaherpesvirus 3
9,1637496,train,Rotavirus I
9,144752,test,Allpahuayo mammarenavirus
9,3052478,train,Fugong orthohantavirus
9,1972578,train,New Jersey vesiculovirus
9,1985690,test,Itacaiunas curiovirus
9,1239437,train,Avastrovirus 1
9,12657,test,Equid gammaherpesvirus 2
9,40053,train,Corriparta virus
9,11673,train,Feline immunodeficiency virus
9,1933181,train,Alajuela orthobunyavirus
9,3052335,train,Laibin mobatvirus
9,1972564,train,American bat vesiculovirus
9,3052514,train,Dugbe orthonairovirus
9,10331,train,Equid alphaherpesvirus 4
9,10279,test,Molluscum contagiosum virus
9,1985688,train,Curionopolis curiovirus
9,3052605,train,Pegivirus F
9,3052437,train,Schmallenberg orthobunyavirus
9,108098,train,Human mastadenovirus B
9,10266,train,Sheeppox virus
9,1972570,train,Malpais Spring vesiculovirus
9,3052310,train,Lassa mammarenavirus
9,10406,train,Ground squirrel hepatitis virus
9,1511803,train,Passerivirus A
9,10335,train,Human alphaherpesvirus 3
9,3052452,test,Turlock orthobunyavirus
9,3052594,test,Avian paraavulavirus 3
9,1972581,train,Durham tupavirus
9,2560259,train,Achimota pararubulavirus 1
9,85708,train,Porcine circovirus 2
9,11137,test,Human coronavirus 229E
9,3052596,train,Tuhoko pararubulavirus 1
9,3052232,train,Hepacivirus F
9,40012,train,Saumarez Reef virus
9,356862,train,Peruvian horse sickness virus
9,3052588,train,Chilibre phlebovirus
9,129956,test,Murine mastadenovirus A
9,2560580,train,Mammalian orthorubulavirus 5
9,3052298,train,Bear Canyon mammarenavirus
9,3052495,test,Rockport orthohantavirus
9,3052523,train,Kasokero orthonairovirus
9,2560260,train,Achimota pararubulavirus 2
9,3052612,train,Pegivirus G
9,36427,train,Rotavirus C
9,40537,train,Epsilonpapillomavirus 1
9,10567,train,Iotapapillomavirus 1
9,1678144,train,Orthohepevirus B
9,3052733,test,Porcine respirovirus 1
9,40052,train,Changuinola virus
9,1987018,train,Ekpoma 1 tibrovirus
9,1986112,train,Bovine nidovirus 1
9,3052314,train,Lujo mammarenavirus
9,1308859,test,Drosophila affinis sigmavirus
9,1891730,train,Mus musculus polyomavirus 1
9,11665,train,Equine infectious anemia virus
9,10623,train,Kappapapillomavirus 2
9,1481452,test,Mosavirus A
9,1511779,train,Mischivirus A
9,3052189,test,Primate erythroparvovirus 1
9,48981,train,Drosophila X virus
9,3052306,train,Gairo mammarenavirus
9,1603962,test,Rabovirus A
9,38804,test,Yaba monkey tumor virus
9,138948,train,Enterovirus A
9,365327,train,Cervid alphaherpesvirus 2
9,2031165,test,Parechovirus C
9,1146873,train,Murine mastadenovirus B
9,40057,train,Lebombo virus
9,3052322,train,Oliveros mammarenavirus
9,3052202,test,Ferak feravirus
9,1986113,train,Chinook salmon nidovirus 1
9,2560319,train,Avian orthoavulavirus 1
9,3052331,train,Whitewater Arroyo mammarenavirus
9,1897087,train,Mammalian 2 orthobornavirus
9,3052330,test,Wenzhou mammarenavirus
9,3052405,train,Main Drain orthobunyavirus
9,3052337,train,Nova mobatvirus
9,62352,test,Eyach virus
9,1985983,test,Avisivirus C
9,1978534,train,Barur ledantevirus
9,694009,train,Severe acute respiratory syndrome-related coronavirus
9,11746,train,Jaagsiekte sheep retrovirus
9,11657,train,Bovine immunodeficiency virus
9,129955,train,Equine mastadenovirus B
9,338781,test,Micromonas pusilla reovirus
9,3052237,test,Hepacivirus G
9,28874,train,Volepox virus
9,1548722,train,Waterbird 1 orthobornavirus
9,1914568,train,Potamipivirus A
9,64894,train,Phnom Penh bat virus
9,3052525,test,Dera Ghazi Khan orthonairovirus
9,2169971,train,Visna-maedi virus
9,10371,train,Equid gammaherpesvirus 5
9,1987123,train,Hepatovirus B
9,3052537,train,Thiafora orthonairovirus
9,53182,train,Feline foamy virus
9,3052230,train,Hepacivirus C
9,1972620,train,Marco hapavirus
9,1239577,train,Mamastrovirus 13
9,3052788,train,Imjin thottimvirus
9,1978538,train,Keuraliba ledantevirus
9,3052598,train,Tuhoko pararubulavirus 3
9,3052239,train,Hepacivirus L
9,1987130,train,Hepatovirus I
9,95342,train,Sapporo virus
9,3052764,train,Rice hoja blanca tenuivirus
9,10537,train,Canine mastadenovirus A
9,1891770,train,Mus musculus polyomavirus 2
9,1511772,train,Avisivirus A
9,334205,train,Nupapillomavirus 1
9,10366,train,Murid betaherpesvirus 1
9,3052503,train,Tula orthohantavirus
9,1239573,train,Mamastrovirus 9
9,1431460,train,Hunnivirus A
9,3052233,train,Hepacivirus H
9,1980917,train,Salmonid novirhabdovirus
9,64285,train,Rio Bravo virus
9,693066,train,Bovine rhinitis B virus
9,3052529,train,Nairobi sheep disease orthonairovirus
9,2560318,train,Avian metaavulavirus 8
9,1244203,train,Bat coronavirus HKU10
9,694006,train,Rousettus bat coronavirus HKU9
9,1972566,train,Radi vesiculovirus
9,3052026,train,Carnivore bocaparvovirus 1
9,242710,train,Tree shrew mastadenovirus A
9,1972616,train,Kamese hapavirus
9,519014,train,Aquareovirus G
9,277944,train,Human coronavirus NL63
9,3052486,train,Montano orthohantavirus
9,10991,train,Rice dwarf virus
9,948741,train,Drosophila obscura sigmavirus
9,130327,train,Ovine atadenovirus D
9,694015,test,Beluga whale coronavirus SW1
9,170325,train,Canid alphaherpesvirus 1
9,2560525,train,Human orthorubulavirus 2
9,1714619,train,Mammalian 1 orthobornavirus
9,11768,test,Feline leukemia virus
9,2560526,test,Human orthorubulavirus 4
9,3052242,train,Kibale herbevirus
9,40058,train,Orungo virus
9,3052626,train,Pestivirus B
9,698672,train,Moussa virus
9,1914574,train,Limnipivirus A
9,35269,test,Woodchuck hepatitis virus
9,3052210,train,Cumuto goukovirus
9,10256,train,Raccoonpox virus
9,129950,train,Bovine mastadenovirus B
9,11216,train,Human respirovirus 3
9,1881950,train,Elapid 1 orthobornavirus
9,42475,train,Rice ragged stunt virus
9,694008,train,Pipistrellus bat coronavirus HKU5
9,3052477,train,Dobrava-Belgrade orthohantavirus
9,3052473,train,Cao Bang orthohantavirus
9,10271,test,Rabbit fibroma virus
9,1159907,train,White-eye coronavirus HKU16
9,3052748,train,Insect shangavirus
9,2170060,train,Zegla orthobunyavirus
9,1678146,test,Orthohepevirus D
9,1679172,train,Chobar Gorge virus
9,3052480,train,Hantaan orthohantavirus
9,1972574,train,Maraba vesiculovirus
9,40067,train,Wad Medani virus
9,226613,train,Reptilian orthoreovirus
9,72149,train,Aichivirus A
9,686985,train,Sapelovirus B
9,59816,train,Yellowtail ascites virus
9,3052474,train,Choclo orthohantavirus
9,335100,train,Rotavirus D
9,273810,test,Eriocheir sinensis reovirus
9,10497,train,African swine fever virus
9,10987,train,Wound tumor virus
9,104395,train,Rabbit picobirnavirus
9,209854,test,Maize fine streak nucleorhabdovirus
9,2560310,train,Avian metaavulavirus 11
9,1972576,train,Chandipura vesiculovirus
9,745716,train,Coffee ringspot dichorhavirus
9,10326,train,Equid alphaherpesvirus 1
9,3052321,train,Okahandja mammarenavirus
9,693998,train,Rhinolophus bat coronavirus HKU2
9,1155188,train,Bovine rhinitis A virus
9,1985698,train,Lettuce big-vein associated varicosavirus
9,2509284,test,Fly wubeivirus
9,10244,test,Monkeypox virus
9,3052516,train,Estero Real orthonairovirus
9,2560602,train,Mumps orthorubulavirus
9,2003499,train,Mischivirus C
9,3052524,train,Keterah orthonairovirus
9,11809,train,Moloney murine sarcoma virus
9,3052718,train,Rodent protoparvovirus 2
9,1002359,train,Drosophila ananassae sigmavirus
9,3052323,test,Paraguayan mammarenavirus
9,1972572,train,Cocal vesiculovirus
9,59509,train,Lumpy skin disease virus
9,3052633,test,Wutai mosquito phasivirus
9,11041,train,Rubella virus
9,64300,train,Modoc virus
9,688436,train,Quaranfil quaranjavirus
9,3052482,train,Kenkeme orthohantavirus
9,3052484,test,Luxi orthohantavirus
9,1972595,train,Kimberley ephemerovirus
9,186805,train,Goatpox virus
9,1978544,train,Oita ledantevirus
9,10276,train,Swinepox virus
9,10317,train,Cercopithecine alphaherpesvirus 2
9,10564,test,Deltapapillomavirus 2
9,3052211,train,Gouleako goukovirus
9,33724,train,Nilaparvata lugens reovirus
9,1335626,train,Middle East respiratory syndrome-related coronavirus
9,3052614,train,Pegivirus K
9,2170030,train,Newbury 1 virus
9,694005,train,Murine coronavirus
9,3052299,train,Brazilian mammarenavirus
9,2040663,train,Enterovirus I
9,1972621,train,Mosqueiro hapavirus
9,1678145,train,Orthohepevirus C
9,3052241,train,Herbert herbevirus
9,3052225,train,Nipah henipavirus
9,694014,train,Avian coronavirus
9,1986959,train,Aichivirus F
9,691956,test,Avihepatovirus A
9,3052618,train,Pestivirus I
9,1980916,train,Piscine novirhabdovirus
9,3052344,train,Cetacean morbillivirus
9,3052595,train,Tuhoko pararubulavirus 2
9,35252,train,Alcelaphine gammaherpesvirus 1
9,341721,train,Aedes pseudoscutellaris reovirus
9,3052763,test,Rice stripe tenuivirus
9,1239566,train,Mamastrovirus 2
9,488317,test,Eggplant mottled dwarf nucleorhabdovirus
9,10345,test,Suid alphaherpesvirus 1
9,3052343,train,Small ruminant morbillivirus
9,114424,train,Ovine mastadenovirus A
9,329862,train,Equine torovirus
9,3052327,train,Solwezi mammarenavirus
9,35244,train,Bovine alphaherpesvirus 5
9,3052325,train,Mobala mammarenavirus
9,1980915,test,Hirame novirhabdovirus
9,2560316,train,Avian metaavulavirus 6
9,33756,train,European brown hare syndrome virus
9,47929,train,Macacine betaherpesvirus 3
9,1239574,test,Mamastrovirus 10
9,2031166,test,Parechovirus D
9,1511776,train,Gallivirus A
9,1972577,train,Indiana vesiculovirus
9,33706,test,Caviid betaherpesvirus 2
9,1987019,train,Ekpoma 2 tibrovirus
9,219584,test,Pike fry sprivivirus
9,3052205,train,Reptilian ferlavirus
9,1986960,train,Ampivirus A
9,3052475,train,Dabieshan orthohantavirus
9,11864,train,Avian leukosis virus
9,205896,train,Cypovirus 2
9,40050,train,African horse sickness virus
9,1985706,test,Strawberry crinkle cytorhabdovirus
9,1972593,test,Bovine fever ephemerovirus
9,246280,train,Liao ning virus
9,1972623,train,Ngaingan hapavirus
9,3052789,train,Thottopalayam thottimvirus
9,40054,train,Epizootic hemorrhagic disease virus
9,390157,train,Senecavirus A
9,237020,train,Porcine torovirus
9,1972613,train,Gray Lodge hapavirus
9,152177,train,Orchid fleck dichorhavirus
9,3052731,train,Murine respirovirus
9,205910,test,Cypovirus 15
9,1298633,train,Aichivirus C
9,55744,train,Equid alphaherpesvirus 9
9,1548720,train,Passeriform 1 orthobornavirus
9,3052472,train,Bruges orthohantavirus
9,40056,train,Eubenangee virus
9,1985699,train,Barley yellow striate mosaic cytorhabdovirus
9,1978533,train,Nkolbisson ledantevirus
9,1511805,train,Rosavirus A
9,1985704,train,Northern cereal mosaic cytorhabdovirus
9,1965074,train,Fathead minnow nidovirus 1
9,1159908,train,Wigeon coronavirus HKU20
9,1987126,train,Hepatovirus E
9,3052610,train,Pegivirus A
9,2560321,train,Avian orthoavulavirus 13
9,340907,train,Papiine alphaherpesvirus 2
9,3052448,train,Tete orthobunyavirus
9,2560326,train,Avian orthoavulavirus 9
9,1803957,train,Parechovirus B
9,47000,test,Equine rhinitis A virus
9,1972569,train,Perinet vesiculovirus
9,3052496,test,Sangassou orthohantavirus
9,1978545,train,Fikirini ledantevirus
9,195059,train,Datura yellow vein nucleorhabdovirus
9,1972622,train,Mossuril hapavirus
9,35243,train,Ateline alphaherpesvirus 1
9,2749935,train,Taro vein chlorosis nucleorhabdovirus
9,10334,train,Felid alphaherpesvirus 1
9,1972683,train,Arboretum almendravirus
9,3052300,train,Cali mammarenavirus
9,3052559,train,Mapuera orthorubulavirus
9,204269,train,Great Island virus
9,40065,train,Chenuda virus
9,1511084,train,Influenza D virus
9,194965,train,Aichivirus B
9,693999,train,Scotophilus bat coronavirus 512
9,10320,train,Bovine alphaherpesvirus 1
9,3052224,train,Mojiang henipavirus
9,1978542,train,Mount Elgon bat ledantevirus
9,1986958,test,Aichivirus E
9,207343,train,Bovine foamy virus
9,99000,train,Tanapox virus
9,1972597,train,Yata ephemerovirus
9,1972571,train,Carajas vesiculovirus
9,1972637,train,Colocasia bobone disease-associated cytorhabdovirus
9,137443,test,Macropodid alphaherpesvirus 1
9,311229,test,Mycoreovirus 3
9,1978540,train,Le Dantec ledantevirus
9,2560340,train,Bat mumps orthorubulavirus
9,10273,train,Myxoma virus
9,1978535,test,Fukuoka ledantevirus
9,195060,train,Potato yellow dwarf nucleorhabdovirus
9,10372,train,Human betaherpesvirus 7
9,1987129,train,Hepatovirus H
9,3052627,train,Badu phasivirus
9,1978543,train,Kumasi ledantevirus
9,3052625,train,Pestivirus C
9,104581,train,St Croix River virus
9,2499620,train,Alphaarterivirus equid
9,130309,train,Human mastadenovirus F
9,39637,train,Equid alphaherpesvirus 8
9,3052223,train,Hendra henipavirus
9,1884453,test,Reptile sunshinevirus 1
9,2499677,train,Kappaarterivirus wobum
9,118140,train,Teschovirus A
9,10990,train,Rice black streaked dwarf virus
9,79891,train,Cervid alphaherpesvirus 1
9,3052599,train,Menangle pararubulavirus
9,56094,train,Aquareovirus A
9,1985696,train,Sena Madureira sripuvirus
9,3052609,train,Pegivirus J
9,1978539,train,Yongjia ledantevirus
9,3052602,train,Tioman pararubulavirus
9,381543,train,Salmon aquaparamyxovirus
9,10986,train,Rice gall dwarf virus
9,12110,test,Foot-and-mouth disease virus
9,696863,train,Carp sprivivirus
9,28876,train,Rotavirus B
9,1972618,train,Landjia hapavirus
9,10325,train,Macacine alphaherpesvirus 1
9,3052307,train,Guanarito mammarenavirus
9,10385,test,Bovine gammaherpesvirus 4
9,3052221,train,Cedar henipavirus
9,55987,train,Salmon isavirus
9,11307,train,Sonchus yellow net nucleorhabdovirus
9,2502000,test,Thetaarterivirus mikelba 1
9,56144,train,Deltapapillomavirus 3
9,1978546,train,Kolente ledantevirus
9,369960,train,Porcine type-C oncovirus
9,1330068,train,Cadicivirus A
9,337052,train,Deltapapillomavirus 4
9,3052606,train,Pegivirus H
9,205899,train,Cypovirus 5
9,3052767,train,Maize stripe tenuivirus
9,2499930,train,Betaarterivirus chinrav 1
9,57747,train,Aquareovirus B
9,1297661,train,Munia coronavirus HKU13
9,3052620,train,Pestivirus H
9,1972596,train,Koolpinyah ephemerovirus
9,3052243,train,Tai herbevirus
9,3052269,train,Jonchet jonvirus
9,10989,train,Maize rough dwarf virus
